city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
65,0.899,0,1,0,3,5,17,1,3,1,52,0.0
36,0.727,1,1,0,3,5,6,4,2,1,37,0.0
64,0.624,1,1,0,4,2,19,8,2,5,174,1.0
64,0.624,1,1,1,3,5,3,3,5,1,98,0.0
121,0.949,1,1,0,3,5,21,5,2,5,6,0.0
5,0.92,1,1,0,3,5,9,3,3,1,44,0.0
49,0.92,1,1,0,4,5,9,7,2,1,11,0.0
5,0.92,0,1,0,3,5,6,3,2,4,124,0.0
65,0.899,1,1,0,3,5,18,2,4,2,80,0.0
101,0.754,1,1,0,3,5,21,3,2,1,141,1.0
112,0.923,1,1,0,3,5,21,3,2,5,119,0.0
5,0.92,1,1,0,3,5,15,8,2,2,30,0.0
17,0.722,1,1,1,3,5,5,3,2,1,74,1.0
5,0.92,1,1,0,3,5,21,3,2,2,140,0.0
5,0.92,0,0,0,3,3,2,1,4,2,54,0.0
21,0.738,1,1,1,3,5,10,8,2,1,144,0.0
49,0.92,1,1,0,3,5,8,3,2,2,84,0.0
64,0.624,1,1,0,4,5,17,8,2,3,90,1.0
64,0.624,1,1,0,3,5,0,4,2,1,75,1.0
64,0.624,1,1,0,4,5,7,3,2,0,73,1.0
49,0.92,1,1,0,3,5,8,3,3,1,14,0.0
5,0.92,1,1,0,3,5,16,4,3,1,226,0.0
5,0.92,1,1,0,3,5,8,8,2,2,26,0.0
5,0.92,1,1,0,3,5,15,8,2,2,34,0.0
48,0.91,1,1,0,3,5,9,4,2,4,37,0.0
49,0.92,1,1,0,3,5,21,8,2,0,15,0.0
13,0.926,1,1,0,3,3,19,3,2,5,13,0.0
1,0.895,2,1,0,3,5,21,5,2,5,152,0.0
41,0.6890000000000001,1,1,2,3,5,17,3,2,1,50,0.0
5,0.92,1,1,0,3,5,2,4,2,2,178,0.0
64,0.624,1,1,0,4,5,5,4,2,2,17,1.0
64,0.624,1,1,0,4,5,7,4,2,1,66,0.0
5,0.92,1,1,0,3,5,21,5,2,5,2,0.0
117,0.691,1,1,1,3,5,3,1,2,1,26,0.0
99,0.884,1,1,0,3,5,7,1,3,1,200,0.0
83,0.762,1,0,2,3,2,0,4,2,1,74,1.0
48,0.91,1,1,0,3,5,21,2,2,5,84,0.0
13,0.926,1,0,1,4,5,17,6,5,1,62,0.0
64,0.624,1,1,0,3,6,4,4,3,2,127,0.0
64,0.624,0,1,0,3,5,2,8,2,0,44,0.0
13,0.926,1,0,1,3,5,7,5,1,0,25,0.0
104,0.698,1,1,0,3,5,17,1,2,4,31,0.0
49,0.92,1,1,0,4,5,10,4,2,3,75,0.0
49,0.92,1,1,0,3,5,13,3,3,1,10,0.0
5,0.92,0,1,0,3,5,6,3,3,1,80,0.0
64,0.624,1,1,0,3,5,4,8,2,1,102,1.0
83,0.762,1,1,0,3,5,7,5,2,2,43,1.0
55,0.878,1,1,0,4,5,15,4,2,1,60,0.0
64,0.624,1,1,0,3,5,9,8,2,4,20,0.0
5,0.92,1,1,0,3,5,17,4,2,2,106,0.0
5,0.92,1,1,0,3,5,17,3,2,3,51,0.0
30,0.897,1,1,0,4,5,21,3,2,2,23,0.0
64,0.624,1,1,0,3,5,3,1,2,1,204,0.0
5,0.92,1,1,0,3,5,18,5,2,5,14,0.0
49,0.92,1,0,1,3,5,1,3,5,1,39,1.0
5,0.92,1,1,0,4,3,4,2,1,2,100,0.0
82,0.89,0,1,0,3,5,10,4,2,1,82,0.0
70,0.939,1,1,0,4,5,9,3,2,1,10,0.0
97,0.647,1,1,0,4,5,6,1,2,1,15,0.0
83,0.762,1,1,1,3,5,4,7,2,1,62,0.0
33,0.698,1,1,0,4,5,14,1,2,2,16,0.0
99,0.884,1,1,0,3,5,14,2,3,1,180,0.0
46,0.7659999999999999,1,1,0,4,5,12,1,2,4,37,0.0
30,0.897,1,1,0,4,5,16,4,2,2,72,0.0
39,0.555,1,1,0,3,5,4,2,3,1,134,1.0
6,0.924,1,1,0,3,5,13,7,2,5,31,1.0
103,0.939,1,1,0,2,0,21,3,2,5,57,0.0
48,0.91,1,1,0,3,3,0,2,3,1,140,0.0
49,0.92,1,0,1,2,0,5,8,2,1,14,0.0
13,0.926,1,1,0,3,5,12,8,2,2,23,0.0
5,0.92,0,1,0,3,3,0,6,2,1,7,0.0
48,0.91,1,1,0,4,5,16,8,2,2,44,0.0
70,0.939,1,1,0,4,5,15,5,2,5,67,0.0
48,0.91,1,1,0,3,5,12,1,2,5,64,1.0
99,0.884,0,1,0,3,5,4,8,2,1,312,0.0
5,0.92,1,1,0,3,5,21,6,2,5,192,0.0
48,0.91,0,1,0,4,5,4,2,3,2,65,0.0
13,0.926,1,1,0,4,5,15,4,2,2,268,0.0
48,0.91,1,1,0,3,5,8,2,3,1,33,0.0
99,0.884,1,1,2,3,5,5,4,1,1,7,0.0
64,0.624,1,1,0,3,5,6,8,2,1,99,1.0
48,0.91,1,1,0,3,3,3,2,2,1,76,0.0
30,0.897,1,1,0,4,5,21,6,2,5,17,0.0
48,0.91,1,1,0,4,5,8,6,2,1,56,0.0
31,0.836,1,1,0,3,5,4,5,2,1,53,0.0
11,0.55,1,1,2,3,5,4,2,2,1,97,0.0
64,0.624,1,1,1,4,5,3,3,2,1,10,1.0
94,0.802,1,1,0,3,5,9,1,2,4,141,0.0
48,0.91,1,1,0,3,5,5,3,2,2,68,0.0
5,0.92,0,1,0,5,5,21,8,1,4,31,0.0
13,0.926,1,1,0,3,5,12,6,2,4,42,0.0
64,0.624,1,1,0,3,5,2,2,4,1,47,1.0
48,0.91,1,1,0,5,5,21,3,2,5,123,0.0
37,0.74,1,1,0,3,5,11,3,2,1,58,1.0
5,0.92,1,0,1,3,5,3,4,2,2,24,1.0
13,0.926,1,1,0,4,2,19,3,2,3,63,0.0
5,0.92,1,1,0,3,5,13,5,2,2,6,0.0
64,0.624,1,1,0,4,5,2,3,2,1,35,1.0
64,0.624,1,1,0,3,5,3,3,2,1,24,1.0
5,0.92,1,1,0,3,5,21,3,2,5,55,0.0
65,0.899,0,1,0,3,3,21,7,5,5,34,0.0
64,0.624,1,1,0,4,5,12,8,2,1,184,1.0
5,0.92,1,1,0,3,5,19,5,1,1,55,0.0
13,0.926,1,1,0,3,5,8,2,2,5,73,0.0
11,0.55,1,1,0,3,5,6,5,6,1,90,0.0
64,0.624,1,1,0,3,5,10,3,2,2,124,0.0
5,0.92,1,0,0,3,2,2,6,2,1,36,0.0
99,0.884,1,1,0,2,0,21,3,3,3,84,0.0
48,0.91,1,1,0,4,5,15,2,2,3,55,0.0
31,0.836,1,1,2,4,5,17,8,2,1,19,0.0
91,0.913,1,1,0,3,5,12,1,2,1,160,0.0
112,0.923,1,0,0,3,6,8,3,2,1,57,0.0
85,0.8959999999999999,1,1,0,4,5,21,3,2,5,9,0.0
64,0.624,1,1,0,3,5,9,4,2,1,25,1.0
64,0.624,1,1,0,3,5,6,4,2,0,36,1.0
5,0.92,1,1,0,3,5,21,3,2,5,50,0.0
6,0.924,1,1,0,3,5,14,4,1,2,107,0.0
104,0.698,1,1,0,5,5,21,2,2,5,16,0.0
70,0.939,1,1,0,2,0,6,1,4,0,31,0.0
97,0.647,1,1,0,3,2,6,3,2,1,113,0.0
5,0.92,1,1,0,2,0,4,2,2,1,104,0.0
5,0.92,1,0,0,3,6,2,6,5,1,110,0.0
49,0.92,1,1,0,3,5,21,4,2,5,34,0.0
5,0.92,1,1,0,3,5,4,4,2,1,34,0.0
5,0.92,0,1,0,4,5,21,4,3,2,112,1.0
5,0.92,1,1,0,5,5,13,8,1,5,12,0.0
13,0.926,1,0,0,2,0,3,3,2,1,112,0.0
13,0.926,1,1,0,4,5,15,3,3,1,77,0.0
13,0.926,1,1,0,4,5,9,1,2,1,6,0.0
64,0.624,1,1,2,3,5,2,4,2,1,220,1.0
64,0.624,1,1,2,5,5,20,2,2,5,108,1.0
2,0.887,1,1,0,2,0,14,3,2,1,89,0.0
30,0.897,1,1,0,4,5,7,3,3,1,12,0.0
91,0.913,1,1,0,3,5,21,8,2,5,13,0.0
5,0.92,1,1,0,3,5,6,8,2,1,35,0.0
5,0.92,0,0,0,3,3,21,3,2,5,4,0.0
13,0.926,1,1,0,2,0,8,3,2,1,56,0.0
4,0.804,0,1,0,4,5,11,5,2,1,81,0.0
64,0.624,1,1,1,3,5,2,1,2,1,102,1.0
5,0.92,1,1,0,3,5,5,4,2,1,140,0.0
5,0.92,1,0,0,3,5,5,1,6,0,78,1.0
48,0.91,1,1,0,3,5,21,7,2,1,166,0.0
37,0.74,1,1,0,3,5,21,8,2,1,40,0.0
5,0.92,1,1,0,3,2,21,5,2,1,26,0.0
11,0.55,1,1,2,4,5,7,8,2,1,56,0.0
37,0.74,1,1,0,3,5,11,3,2,0,22,0.0
82,0.89,1,1,0,3,5,15,6,2,5,16,0.0
11,0.55,1,1,2,3,5,10,5,2,1,62,1.0
83,0.762,1,1,0,3,5,9,4,5,1,11,0.0
5,0.92,1,0,1,3,5,12,8,1,5,128,0.0
5,0.92,1,1,0,3,3,3,3,3,1,106,0.0
5,0.92,1,1,0,3,5,5,3,2,1,24,0.0
47,0.843,1,1,1,3,5,9,3,3,1,40,0.0
5,0.92,1,1,0,3,5,9,4,2,2,55,0.0
30,0.897,1,1,0,4,5,19,6,2,5,48,0.0
49,0.92,1,1,0,4,5,21,3,5,5,13,1.0
30,0.897,0,0,0,5,3,19,4,5,1,74,0.0
18,0.64,1,1,2,3,5,3,3,2,1,164,0.0
5,0.92,1,0,0,3,3,1,3,1,0,48,0.0
64,0.624,1,1,0,3,5,12,6,2,1,50,0.0
5,0.92,1,1,0,3,3,2,1,4,1,39,0.0
30,0.897,1,1,0,4,5,15,3,2,1,68,0.0
13,0.926,1,1,0,4,5,6,1,5,5,78,0.0
30,0.897,1,1,0,4,5,7,3,2,2,48,0.0
48,0.91,1,0,0,3,2,21,8,2,3,86,0.0
5,0.92,1,1,0,3,5,8,8,2,5,51,0.0
64,0.624,1,1,0,3,5,7,5,2,2,55,1.0
61,0.682,1,0,0,4,5,21,4,2,5,47,0.0
30,0.897,1,1,0,4,5,10,6,2,2,92,0.0
13,0.926,1,1,0,4,5,21,4,2,5,29,0.0
5,0.92,1,1,0,3,5,21,5,3,5,31,0.0
13,0.926,1,1,0,3,5,9,3,2,5,65,0.0
5,0.92,1,1,0,3,5,14,6,2,1,11,0.0
31,0.836,1,1,0,4,5,19,5,1,5,166,0.0
5,0.92,1,1,1,3,5,7,5,2,1,15,0.0
7,0.794,1,0,1,2,0,3,3,2,1,30,1.0
5,0.92,1,1,0,3,5,10,2,2,4,28,0.0
64,0.624,1,1,0,3,5,5,8,2,2,12,1.0
70,0.939,1,1,0,3,5,12,3,2,1,7,0.0
5,0.92,1,0,0,4,2,11,8,2,5,12,0.0
48,0.91,1,1,1,2,0,1,2,2,1,86,0.0
101,0.754,1,1,1,3,5,3,3,2,1,23,0.0
5,0.92,1,0,0,3,5,10,8,2,5,308,0.0
70,0.939,1,1,2,2,0,5,6,2,1,54,0.0
70,0.939,1,1,0,4,2,4,6,2,4,103,0.0
24,0.527,1,1,0,3,5,14,1,2,2,114,1.0
122,0.915,1,1,0,3,1,4,2,2,1,322,0.0
102,0.579,0,1,0,3,5,4,6,2,1,67,0.0
24,0.527,0,1,0,4,5,9,2,4,1,58,1.0
103,0.939,0,1,0,3,6,9,3,2,1,51,0.0
5,0.92,1,1,0,3,5,21,8,2,5,77,0.0
48,0.91,1,0,1,2,0,4,1,2,1,6,0.0
13,0.926,0,1,0,3,5,15,1,3,1,53,1.0
13,0.926,1,1,0,3,5,21,4,2,1,21,0.0
5,0.92,1,1,0,4,5,17,3,3,2,14,0.0
64,0.624,1,1,0,3,5,7,3,2,3,8,0.0
64,0.624,1,1,0,3,5,8,8,2,5,76,1.0
64,0.624,1,1,0,3,5,10,8,2,2,108,0.0
48,0.91,1,1,0,4,5,7,8,2,1,43,0.0
13,0.926,1,0,2,4,5,8,7,5,2,121,0.0
48,0.91,1,0,0,3,5,4,6,2,1,22,0.0
49,0.92,1,1,0,3,4,8,4,5,1,51,0.0
64,0.624,1,1,0,3,5,4,8,5,1,73,0.0
101,0.754,1,1,0,3,5,10,4,5,1,80,0.0
48,0.91,1,1,0,3,5,14,6,5,4,272,0.0
99,0.884,1,1,0,3,5,21,3,2,2,86,0.0
5,0.92,1,1,0,3,5,21,2,2,3,99,0.0
4,0.804,1,1,0,4,5,12,7,2,2,67,0.0
5,0.92,1,1,0,3,4,2,1,3,2,35,0.0
55,0.878,1,1,0,2,0,5,3,2,1,22,0.0
65,0.899,1,1,0,3,5,17,6,2,2,130,0.0
41,0.6890000000000001,1,1,2,3,5,6,1,4,1,106,0.0
64,0.624,0,1,0,4,5,5,8,2,2,65,1.0
43,0.698,1,1,1,3,5,16,6,2,2,16,0.0
101,0.754,1,1,2,3,5,15,2,3,1,66,1.0
42,0.698,1,0,0,3,5,21,5,2,5,156,0.0
5,0.92,1,1,0,3,5,9,2,2,2,11,0.0
84,0.493,1,1,0,3,5,10,4,2,1,108,1.0
74,0.893,1,1,0,1,0,5,4,2,4,32,1.0
49,0.92,1,0,0,4,5,0,8,2,2,23,0.0
48,0.91,1,1,0,3,5,13,2,3,2,102,0.0
83,0.762,1,1,0,4,5,5,8,1,1,28,1.0
42,0.698,1,0,0,3,5,2,3,2,1,36,0.0
91,0.913,1,1,0,3,5,16,5,2,5,13,0.0
5,0.92,1,1,0,3,3,21,6,2,5,192,0.0
13,0.926,1,1,0,4,5,21,8,2,3,2,0.0
49,0.92,1,1,0,3,5,19,6,5,5,70,0.0
8,0.698,1,1,0,3,5,3,2,2,1,12,0.0
48,0.91,1,1,0,3,5,19,6,2,2,26,0.0
47,0.843,1,1,0,3,5,17,3,2,1,90,0.0
5,0.92,1,1,0,3,5,21,2,3,4,48,0.0
5,0.92,0,1,0,3,6,21,6,2,2,35,0.0
70,0.939,2,1,0,3,6,21,5,2,5,24,0.0
5,0.92,1,1,0,3,5,9,8,2,2,14,0.0
48,0.91,0,1,1,3,5,5,6,1,1,114,0.0
97,0.647,1,1,2,4,5,2,3,4,1,7,0.0
49,0.92,1,1,0,3,5,7,2,2,2,160,0.0
5,0.92,0,0,0,5,5,21,8,2,5,79,0.0
5,0.92,1,1,0,3,1,9,1,5,1,37,0.0
5,0.92,0,1,0,4,5,15,6,2,3,39,0.0
48,0.91,1,1,0,3,5,11,7,2,5,4,0.0
48,0.91,1,1,0,4,5,21,3,2,1,14,0.0
49,0.92,1,1,0,3,5,9,3,2,1,9,0.0
42,0.698,1,1,0,3,5,10,1,2,1,14,0.0
5,0.92,1,1,0,4,3,4,6,2,1,102,0.0
48,0.91,1,1,0,3,5,21,3,2,1,61,1.0
99,0.884,1,0,0,5,5,21,6,5,5,322,0.0
118,0.865,1,1,0,3,5,9,3,2,2,152,1.0
48,0.91,1,1,0,3,5,21,3,5,1,40,1.0
64,0.624,1,1,1,4,5,10,1,2,1,76,1.0
1,0.895,1,1,0,4,5,15,5,2,1,41,0.0
64,0.624,1,1,0,3,5,6,2,2,1,4,1.0
48,0.91,1,1,0,3,5,6,8,2,5,78,0.0
5,0.92,1,1,0,5,5,7,8,2,1,11,0.0
21,0.738,1,1,0,3,5,17,7,2,3,2,0.0
64,0.624,1,1,1,3,5,4,2,4,1,196,1.0
83,0.762,1,1,0,3,5,13,8,2,5,11,1.0
64,0.624,0,1,0,3,5,5,8,2,3,131,1.0
5,0.92,1,1,0,3,2,21,6,2,2,34,0.0
5,0.92,1,1,0,3,5,17,3,3,1,32,1.0
55,0.878,1,1,0,3,4,8,3,2,1,129,0.0
5,0.92,1,1,0,3,5,9,8,2,1,72,0.0
30,0.897,1,1,0,4,5,5,3,3,2,46,0.0
48,0.91,1,1,0,3,5,21,3,2,1,14,0.0
5,0.92,1,1,0,3,5,21,8,2,3,71,0.0
103,0.939,0,1,0,3,5,7,6,2,5,7,0.0
64,0.624,1,1,0,3,5,3,8,2,0,96,1.0
103,0.939,0,1,0,3,5,10,5,2,1,94,0.0
5,0.92,1,1,0,4,5,15,7,2,2,64,0.0
5,0.92,0,1,0,3,5,3,8,6,1,134,0.0
2,0.887,1,1,0,2,0,4,3,2,1,11,0.0
13,0.926,1,1,0,4,5,20,8,2,5,64,0.0
83,0.762,1,1,0,3,5,6,8,2,1,45,0.0
13,0.926,1,0,0,3,5,10,3,2,3,150,0.0
118,0.865,1,1,0,4,2,21,3,2,5,113,0.0
111,0.693,1,1,0,3,5,7,1,2,3,4,0.0
5,0.92,1,1,0,3,5,15,8,2,1,86,0.0
13,0.926,1,1,0,3,5,6,6,2,1,104,0.0
6,0.924,1,1,0,4,5,21,6,2,5,162,0.0
5,0.92,1,1,0,3,5,21,3,2,5,18,0.0
70,0.939,1,1,0,2,0,7,4,1,1,6,0.0
48,0.91,1,1,0,4,5,21,6,2,1,29,0.0
69,0.848,1,0,1,2,0,2,1,2,0,43,0.0
116,0.698,1,1,0,4,5,21,4,2,4,9,0.0
64,0.624,1,1,0,3,5,3,2,2,1,58,0.0
86,0.74,1,1,0,3,5,11,5,2,2,232,0.0
5,0.92,0,1,0,3,5,16,8,2,2,7,0.0
71,0.698,1,1,2,3,5,5,3,2,2,6,0.0
64,0.624,1,1,1,3,5,6,4,2,1,37,0.0
82,0.89,1,1,0,3,5,15,5,2,0,74,0.0
5,0.92,1,0,0,3,1,5,3,2,5,260,0.0
64,0.624,1,1,0,4,5,3,4,2,2,61,0.0
13,0.926,2,0,1,2,0,6,5,2,2,144,0.0
48,0.91,1,1,0,3,5,8,3,3,1,51,0.0
13,0.926,1,1,0,3,5,11,3,2,1,108,0.0
64,0.624,1,1,1,3,5,2,2,4,1,56,0.0
5,0.92,1,1,0,4,5,9,4,3,1,52,0.0
64,0.624,1,1,0,4,5,4,8,2,2,164,0.0
31,0.836,1,1,0,3,5,15,3,3,1,85,0.0
64,0.624,1,1,0,4,5,8,6,5,3,31,1.0
69,0.848,1,1,0,3,5,3,1,2,1,28,0.0
95,0.855,1,1,0,3,5,7,8,2,1,2,0.0
95,0.855,1,1,0,4,5,15,3,2,0,141,0.0
5,0.92,0,1,0,3,5,10,3,4,1,72,0.0
5,0.92,1,1,0,3,5,14,2,2,4,44,0.0
5,0.92,1,1,0,3,2,5,5,2,1,36,0.0
5,0.92,1,1,0,3,5,21,3,2,2,46,0.0
5,0.92,1,0,0,3,5,3,3,2,3,148,0.0
91,0.913,1,0,0,4,5,21,8,2,5,80,0.0
5,0.92,1,1,0,3,5,15,6,2,1,68,0.0
5,0.92,0,1,0,4,5,21,8,1,5,33,0.0
99,0.884,1,1,0,3,5,5,8,2,1,70,0.0
13,0.926,1,1,0,3,5,9,7,2,1,145,0.0
5,0.92,0,1,0,3,5,12,3,3,1,32,0.0
83,0.762,1,1,0,3,5,9,8,2,2,67,0.0
99,0.884,0,1,0,3,5,3,5,2,5,55,0.0
13,0.926,1,1,0,2,0,15,4,2,5,6,0.0
5,0.92,0,0,0,3,5,19,8,2,5,86,0.0
5,0.92,1,0,0,5,5,21,7,5,5,7,0.0
70,0.939,1,1,0,4,5,10,4,2,1,35,0.0
5,0.92,1,1,0,4,5,16,4,2,2,24,1.0
49,0.92,1,1,0,3,5,14,8,2,5,40,0.0
64,0.624,1,1,0,3,5,10,8,2,0,37,0.0
91,0.913,2,1,2,3,5,7,8,2,1,145,1.0
103,0.939,1,1,0,3,5,6,3,3,4,52,0.0
0,0.847,1,1,1,3,5,10,7,2,1,9,0.0
5,0.92,1,1,0,3,5,21,4,2,5,18,0.0
41,0.6890000000000001,0,1,1,4,5,19,3,2,1,125,0.0
64,0.624,1,1,0,3,5,7,5,2,1,32,1.0
64,0.624,1,0,0,3,5,11,8,2,3,34,0.0
118,0.865,1,1,0,4,5,18,8,2,3,14,0.0
64,0.624,1,1,0,3,2,21,3,2,5,68,0.0
13,0.926,1,0,1,2,0,14,2,2,1,34,0.0
15,0.743,1,1,0,4,5,14,2,2,5,105,0.0
103,0.939,0,1,0,3,3,4,3,3,1,100,0.0
112,0.923,1,1,0,3,5,5,3,2,4,15,1.0
49,0.92,1,0,0,3,3,14,5,2,1,40,0.0
5,0.92,1,1,0,3,5,11,5,2,2,34,0.0
6,0.924,2,1,0,3,5,10,6,2,1,80,0.0
5,0.92,1,1,0,2,0,5,2,3,1,80,0.0
13,0.926,1,1,0,4,5,5,4,3,1,18,0.0
6,0.924,1,1,0,3,5,14,1,2,4,166,0.0
74,0.893,1,1,0,4,5,21,4,5,1,32,0.0
5,0.92,1,1,0,3,5,15,2,2,5,198,0.0
95,0.855,1,1,0,3,5,11,7,2,2,76,1.0
5,0.92,1,1,0,3,5,12,4,2,2,47,0.0
116,0.698,1,1,1,4,5,12,4,2,1,33,0.0
47,0.843,1,1,0,4,5,19,2,2,1,56,0.0
48,0.91,1,1,2,4,5,21,3,3,1,284,0.0
31,0.836,1,0,1,2,0,5,4,2,1,45,0.0
30,0.897,1,1,0,3,5,21,1,2,5,48,0.0
48,0.91,1,1,0,3,5,15,3,2,5,28,0.0
5,0.92,1,1,0,3,5,11,3,2,1,77,0.0
5,0.92,1,1,0,3,5,4,3,2,1,56,0.0
101,0.754,1,1,2,3,5,3,4,2,0,127,1.0
101,0.754,1,1,2,3,5,7,2,1,1,158,0.0
5,0.92,1,1,0,3,5,15,7,6,5,53,0.0
70,0.939,1,0,1,3,5,6,5,1,1,10,0.0
5,0.92,1,1,0,3,5,4,2,2,3,29,1.0
5,0.92,1,1,0,4,3,21,7,5,5,40,0.0
64,0.624,1,1,0,4,5,3,3,4,1,144,1.0
5,0.92,1,1,0,3,5,14,4,1,2,60,0.0
64,0.624,1,1,1,3,5,10,8,2,1,53,0.0
13,0.926,1,1,2,3,5,6,4,3,1,57,0.0
50,0.767,0,1,0,4,5,11,2,4,4,84,0.0
5,0.92,1,1,1,3,5,7,2,1,1,36,1.0
64,0.624,1,1,0,3,5,7,6,2,1,38,1.0
85,0.8959999999999999,1,1,0,4,5,16,3,5,2,34,0.0
13,0.926,1,1,0,4,5,11,2,2,2,4,0.0
64,0.624,1,1,0,4,5,21,8,2,5,11,1.0
4,0.804,1,0,0,1,0,6,2,2,1,94,1.0
5,0.92,1,1,0,3,5,20,4,2,1,20,0.0
5,0.92,1,1,0,4,5,4,3,2,1,109,0.0
64,0.624,1,1,0,4,5,5,4,2,1,146,1.0
5,0.92,1,1,0,3,5,6,7,2,4,28,0.0
11,0.55,1,1,0,3,5,3,2,2,1,5,0.0
5,0.92,1,1,0,3,5,9,2,3,1,39,0.0
13,0.926,1,1,0,4,5,18,4,2,1,18,0.0
102,0.579,1,1,2,3,5,12,3,3,2,48,1.0
30,0.897,1,1,0,4,5,10,4,2,1,5,0.0
5,0.92,1,1,0,3,5,19,6,2,1,29,0.0
64,0.624,1,1,0,4,5,5,3,2,1,56,1.0
5,0.92,1,1,0,3,5,10,8,2,5,21,0.0
64,0.624,1,1,0,4,5,10,4,2,4,4,0.0
5,0.92,1,1,0,3,5,13,8,2,3,83,0.0
120,0.925,1,0,0,5,5,21,2,2,5,69,0.0
13,0.926,1,1,0,3,5,10,8,2,2,33,0.0
1,0.895,1,1,0,5,5,21,3,2,5,50,0.0
91,0.913,1,1,0,4,5,7,4,2,1,84,0.0
91,0.913,1,1,0,2,0,10,2,4,5,96,0.0
13,0.926,1,1,0,4,5,10,2,4,1,254,0.0
82,0.89,1,1,0,3,5,8,5,2,5,36,0.0
4,0.804,1,0,0,2,0,21,3,2,5,125,0.0
104,0.698,0,0,0,4,5,7,5,5,1,12,0.0
103,0.939,1,1,0,4,5,7,3,3,1,30,0.0
48,0.91,1,1,0,4,5,15,1,4,3,15,0.0
24,0.527,1,1,1,4,5,8,7,1,0,176,0.0
13,0.926,1,0,1,2,0,5,8,2,1,2,0.0
5,0.92,1,1,0,3,5,21,1,4,1,23,0.0
64,0.624,1,0,0,3,5,2,1,2,2,34,1.0
5,0.92,1,1,0,4,5,19,8,2,1,32,0.0
5,0.92,1,1,0,4,5,15,8,2,0,6,0.0
5,0.92,1,1,0,3,5,9,8,2,2,56,1.0
5,0.92,1,1,0,3,5,21,3,2,5,143,0.0
70,0.939,1,1,0,3,5,16,3,2,2,34,0.0
55,0.878,1,1,0,4,5,18,6,2,5,11,0.0
85,0.8959999999999999,1,1,2,3,5,19,3,2,1,80,0.0
13,0.926,1,1,2,3,5,3,4,2,1,31,0.0
5,0.92,1,1,0,3,5,13,8,2,2,42,0.0
91,0.913,1,1,0,4,5,16,4,2,2,17,0.0
48,0.91,1,1,0,4,5,17,3,3,1,61,0.0
5,0.92,1,1,0,4,5,18,7,2,1,11,0.0
5,0.92,1,1,0,3,2,21,7,2,1,106,0.0
89,0.866,1,1,0,3,5,16,1,4,1,58,0.0
13,0.926,1,1,1,3,5,21,2,4,2,37,0.0
1,0.895,1,1,0,4,5,21,2,2,5,20,0.0
5,0.92,0,0,1,4,5,12,8,1,2,155,0.0
48,0.91,0,1,0,3,3,2,3,3,1,147,0.0
4,0.804,1,0,0,5,5,20,2,2,2,188,0.0
5,0.92,1,1,0,5,5,18,2,4,1,174,1.0
64,0.624,0,1,1,4,5,8,5,2,2,69,1.0
64,0.624,1,1,1,3,5,0,5,2,1,24,0.0
55,0.878,1,1,0,3,5,21,4,2,5,36,0.0
48,0.91,1,1,1,3,5,2,2,2,1,36,0.0
33,0.698,0,1,0,3,2,4,2,3,4,4,0.0
5,0.92,1,0,0,3,5,21,8,2,4,102,0.0
5,0.92,1,1,0,3,5,14,3,2,5,14,0.0
5,0.92,1,1,1,3,5,4,4,2,2,80,0.0
5,0.92,1,1,0,3,5,5,2,2,4,156,1.0
5,0.92,1,1,0,3,5,21,8,2,3,2,0.0
5,0.92,1,1,0,4,5,21,8,2,5,24,0.0
13,0.926,1,1,0,3,5,9,6,2,5,78,0.0
5,0.92,1,1,0,3,5,21,8,2,5,78,0.0
83,0.762,1,1,0,3,5,10,6,2,4,83,0.0
48,0.91,1,1,0,4,5,17,6,1,5,18,0.0
49,0.92,1,1,0,4,5,21,7,2,1,64,0.0
5,0.92,1,1,0,4,5,15,4,2,2,106,0.0
64,0.624,1,1,1,3,5,3,2,2,1,22,0.0
5,0.92,1,1,0,3,5,7,6,2,4,4,1.0
48,0.91,1,1,0,3,5,16,2,2,3,202,0.0
49,0.92,1,1,0,3,5,10,3,2,3,5,0.0
48,0.91,1,0,0,3,5,19,6,2,1,56,0.0
5,0.92,1,1,0,3,5,9,4,2,5,27,0.0
13,0.926,1,1,0,3,5,4,1,2,4,16,1.0
101,0.754,0,1,2,3,5,6,3,2,2,105,0.0
48,0.91,1,1,0,3,4,21,2,2,5,22,0.0
31,0.836,1,1,0,2,0,21,4,2,5,214,0.0
78,0.8270000000000001,1,1,0,2,0,8,4,2,5,14,0.0
7,0.794,1,1,0,4,5,19,3,2,1,79,0.0
5,0.92,1,1,0,3,3,16,4,2,5,228,1.0
48,0.91,1,1,0,3,5,11,4,2,1,43,0.0
48,0.91,1,1,0,4,5,6,8,2,1,9,0.0
13,0.926,1,0,1,2,0,3,2,1,3,96,0.0
13,0.926,1,0,0,4,5,21,8,2,5,308,0.0
48,0.91,1,0,0,3,5,2,2,2,1,140,0.0
64,0.624,1,1,0,3,5,3,4,2,3,77,0.0
5,0.92,1,1,0,4,5,17,2,4,5,85,0.0
48,0.91,1,1,0,3,5,21,1,2,5,40,0.0
5,0.92,1,0,0,4,5,21,6,1,5,132,0.0
5,0.92,1,1,0,3,5,7,1,2,5,19,0.0
17,0.722,1,0,1,2,0,2,5,2,0,28,0.0
99,0.884,1,1,2,3,5,9,2,2,3,65,0.0
13,0.926,1,1,0,2,0,18,5,2,5,116,1.0
