gender,enrolled_university,education_level,experience,company_size,company_type,last_new_job,city,city_development_index,relevent_experience,major_discipline,training_hours,target
1.0,0.0,4.0,18.0,8.0,2.0,5.0,5,0.92,0,5,43,1.0
1.0,0.0,4.0,21.0,4.0,3.0,1.0,5,0.92,1,5,328,0.0
1.0,0.0,3.0,10.0,3.0,2.0,1.0,64,0.624,1,5,90,0.0
1.0,0.0,2.0,11.0,4.0,2.0,1.0,101,0.754,1,0,18,0.0
2.0,1.0,3.0,6.0,3.0,2.0,1.0,5,0.92,1,5,24,0.0
1.0,0.0,3.0,10.0,3.0,2.0,1.0,5,0.92,1,3,90,0.0
1.0,0.0,3.0,15.0,6.0,2.0,5.0,48,0.91,1,5,60,0.0
1.0,0.0,3.0,4.0,5.0,2.0,0.0,64,0.624,1,5,84,1.0
1.0,0.0,4.0,19.0,1.0,2.0,5.0,114,0.925,1,5,6,0.0
1.0,1.0,3.0,1.0,1.0,2.0,1.0,102,0.579,1,5,101,0.0
1.0,1.0,3.0,5.0,4.0,2.0,0.0,48,0.91,0,5,32,0.0
1.0,0.0,3.0,21.0,4.0,3.0,1.0,5,0.92,1,5,24,1.0
1.0,0.0,3.0,14.0,3.0,2.0,4.0,93,0.6659999999999999,1,5,31,0.0
1.0,0.0,3.0,5.0,4.0,2.0,1.0,48,0.91,1,5,101,0.0
1.0,0.0,4.0,9.0,8.0,2.0,2.0,70,0.939,1,5,54,0.0
2.0,0.0,3.0,6.0,3.0,3.0,1.0,5,0.92,1,5,14,0.0
1.0,0.0,3.0,5.0,5.0,2.0,0.0,30,0.897,0,0,12,0.0
0.0,0.0,4.0,9.0,2.0,2.0,1.0,4,0.804,1,5,210,0.0
1.0,2.0,3.0,3.0,8.0,2.0,2.0,78,0.8270000000000001,1,5,8,1.0
1.0,0.0,3.0,16.0,3.0,3.0,1.0,49,0.92,1,5,7,0.0
1.0,0.0,3.0,9.0,3.0,2.0,5.0,65,0.899,1,5,7,0.0
1.0,2.0,2.0,5.0,1.0,2.0,1.0,55,0.878,1,0,50,0.0
1.0,0.0,3.0,10.0,3.0,2.0,1.0,11,0.55,1,5,158,0.0
1.0,2.0,2.0,3.0,3.0,2.0,1.0,101,0.754,0,0,60,1.0
1.0,0.0,3.0,15.0,4.0,2.0,1.0,49,0.92,1,5,110,0.0
1.0,0.0,3.0,13.0,1.0,2.0,1.0,13,0.926,1,5,17,0.0
1.0,2.0,3.0,17.0,7.0,2.0,5.0,5,0.92,1,5,15,0.0
1.0,0.0,3.0,21.0,7.0,2.0,5.0,49,0.92,1,5,108,0.0
1.0,0.0,3.0,9.0,4.0,2.0,1.0,64,0.624,1,5,44,0.0
1.0,0.0,4.0,7.0,4.0,1.0,2.0,30,0.897,1,5,22,0.0
1.0,0.0,3.0,15.0,8.0,2.0,5.0,5,0.92,1,5,22,0.0
1.0,0.0,3.0,3.0,6.0,2.0,1.0,5,0.92,1,5,21,0.0
1.0,0.0,3.0,6.0,4.0,2.0,1.0,64,0.624,1,5,80,1.0
0.0,0.0,3.0,8.0,4.0,2.0,1.0,5,0.92,1,5,52,0.0
0.0,0.0,3.0,15.0,3.0,2.0,0.0,13,0.926,1,5,9,0.0
1.0,0.0,4.0,0.0,6.0,2.0,3.0,5,0.92,0,5,59,1.0
1.0,1.0,3.0,21.0,6.0,2.0,4.0,77,0.7759999999999999,1,5,132,0.0
1.0,2.0,4.0,16.0,5.0,2.0,5.0,1,0.895,1,5,45,0.0
1.0,1.0,3.0,9.0,2.0,5.0,3.0,30,0.897,1,5,26,1.0
1.0,0.0,3.0,8.0,4.0,2.0,1.0,49,0.92,1,5,34,0.0
1.0,1.0,3.0,8.0,8.0,2.0,3.0,64,0.624,1,5,92,0.0
1.0,0.0,3.0,21.0,3.0,2.0,2.0,5,0.92,1,5,19,0.0
1.0,0.0,3.0,11.0,2.0,2.0,1.0,48,0.91,1,5,14,0.0
1.0,0.0,3.0,21.0,3.0,2.0,1.0,83,0.762,1,2,42,0.0
1.0,0.0,3.0,7.0,8.0,2.0,1.0,94,0.802,1,5,19,0.0
1.0,1.0,3.0,6.0,3.0,2.0,1.0,64,0.624,1,5,144,0.0
1.0,0.0,3.0,16.0,4.0,2.0,2.0,93,0.6659999999999999,1,5,37,0.0
1.0,0.0,2.0,2.0,3.0,2.0,0.0,64,0.624,0,0,49,0.0
1.0,0.0,3.0,13.0,5.0,2.0,1.0,116,0.698,1,5,37,0.0
1.0,0.0,3.0,10.0,6.0,2.0,4.0,5,0.92,0,5,45,0.0
1.0,0.0,3.0,10.0,2.0,2.0,1.0,30,0.897,1,0,108,0.0
1.0,0.0,3.0,12.0,5.0,2.0,2.0,4,0.804,1,5,103,0.0
1.0,2.0,3.0,9.0,5.0,2.0,1.0,116,0.698,1,5,42,0.0
0.0,0.0,3.0,10.0,4.0,2.0,5.0,112,0.923,1,5,24,0.0
1.0,0.0,4.0,21.0,5.0,3.0,2.0,74,0.893,1,5,10,0.0
1.0,0.0,3.0,11.0,7.0,2.0,2.0,5,0.92,1,5,11,0.0
1.0,0.0,3.0,5.0,3.0,2.0,1.0,2,0.887,1,5,324,0.0
1.0,0.0,2.0,21.0,7.0,3.0,1.0,13,0.926,1,0,40,1.0
1.0,2.0,3.0,7.0,1.0,4.0,1.0,6,0.924,1,5,20,0.0
1.0,0.0,3.0,14.0,2.0,2.0,5.0,48,0.91,0,3,45,0.0
1.0,0.0,3.0,2.0,3.0,2.0,1.0,48,0.91,1,5,65,0.0
1.0,0.0,3.0,21.0,4.0,2.0,3.0,48,0.91,1,5,64,0.0
1.0,0.0,3.0,10.0,4.0,2.0,2.0,5,0.92,1,5,15,0.0
1.0,1.0,3.0,10.0,5.0,2.0,4.0,55,0.878,1,5,53,1.0
1.0,1.0,4.0,4.0,4.0,2.0,1.0,30,0.897,0,5,51,1.0
0.0,0.0,3.0,3.0,1.0,3.0,2.0,49,0.92,1,3,33,0.0
1.0,0.0,3.0,11.0,3.0,2.0,5.0,48,0.91,1,5,17,0.0
1.0,0.0,3.0,5.0,3.0,2.0,1.0,5,0.92,1,0,60,0.0
1.0,0.0,3.0,21.0,2.0,2.0,1.0,13,0.926,1,5,6,0.0
1.0,0.0,3.0,7.0,4.0,2.0,1.0,64,0.624,1,5,69,1.0
1.0,1.0,2.0,1.0,2.0,2.0,0.0,21,0.738,0,0,42,1.0
1.0,0.0,5.0,11.0,8.0,2.0,0.0,30,0.897,1,5,59,0.0
1.0,0.0,3.0,9.0,2.0,2.0,2.0,2,0.887,1,5,6,1.0
1.0,1.0,3.0,0.0,5.0,2.0,0.0,106,0.579,0,5,6,1.0
1.0,0.0,2.0,4.0,4.0,2.0,0.0,64,0.624,0,0,21,1.0
1.0,0.0,3.0,10.0,1.0,2.0,5.0,103,0.939,0,0,25,0.0
1.0,0.0,3.0,21.0,4.0,2.0,5.0,5,0.92,1,5,157,0.0
1.0,0.0,3.0,3.0,6.0,2.0,2.0,64,0.624,1,5,22,0.0
1.0,1.0,3.0,4.0,4.0,2.0,1.0,64,0.624,1,5,94,0.0
1.0,0.0,1.0,2.0,2.0,4.0,1.0,5,0.92,0,0,13,0.0
1.0,0.0,4.0,6.0,8.0,2.0,1.0,30,0.897,1,5,10,0.0
1.0,0.0,3.0,6.0,6.0,2.0,2.0,66,0.698,1,5,9,0.0
1.0,0.0,3.0,16.0,3.0,1.0,1.0,5,0.92,1,5,51,0.0
1.0,0.0,4.0,21.0,3.0,2.0,5.0,48,0.91,1,5,64,0.0
1.0,0.0,3.0,16.0,2.0,3.0,1.0,6,0.924,1,5,17,0.0
1.0,0.0,4.0,21.0,7.0,2.0,4.0,70,0.939,1,5,4,0.0
0.0,1.0,3.0,3.0,6.0,2.0,1.0,95,0.855,0,5,21,0.0
1.0,0.0,3.0,5.0,7.0,2.0,2.0,5,0.92,1,5,25,0.0
1.0,2.0,3.0,14.0,5.0,3.0,1.0,78,0.8270000000000001,1,5,44,0.0
1.0,0.0,4.0,21.0,2.0,2.0,5.0,66,0.698,1,5,9,0.0
1.0,0.0,3.0,21.0,3.0,2.0,2.0,48,0.91,1,5,118,0.0
1.0,1.0,2.0,6.0,3.0,3.0,0.0,64,0.624,0,0,37,1.0
1.0,0.0,4.0,11.0,8.0,2.0,1.0,13,0.926,1,6,39,0.0
1.0,0.0,2.0,21.0,1.0,2.0,5.0,49,0.92,1,0,160,0.0
1.0,0.0,4.0,21.0,6.0,2.0,4.0,120,0.925,1,5,53,0.0
1.0,0.0,3.0,4.0,3.0,2.0,1.0,70,0.939,0,5,97,0.0
1.0,0.0,3.0,16.0,6.0,6.0,5.0,48,0.91,1,5,67,0.0
1.0,0.0,4.0,0.0,3.0,2.0,0.0,51,0.903,0,0,84,0.0
1.0,0.0,3.0,11.0,1.0,2.0,1.0,48,0.91,1,5,119,0.0
1.0,0.0,3.0,15.0,3.0,2.0,1.0,49,0.92,1,5,144,0.0
1.0,0.0,4.0,21.0,6.0,2.0,0.0,91,0.913,1,5,16,0.0
0.0,0.0,3.0,5.0,8.0,2.0,0.0,64,0.624,1,5,26,1.0
1.0,0.0,3.0,6.0,1.0,1.0,2.0,5,0.92,1,5,55,0.0
1.0,1.0,3.0,12.0,5.0,2.0,1.0,49,0.92,1,5,10,0.0
1.0,0.0,3.0,21.0,5.0,3.0,5.0,5,0.92,1,5,62,0.0
1.0,2.0,3.0,4.0,6.0,2.0,1.0,5,0.92,1,5,66,0.0
1.0,0.0,3.0,15.0,7.0,5.0,5.0,5,0.92,0,5,4,1.0
1.0,0.0,3.0,6.0,3.0,2.0,1.0,36,0.727,1,5,34,0.0
1.0,1.0,2.0,3.0,5.0,2.0,0.0,64,0.624,0,0,17,1.0
1.0,1.0,2.0,3.0,3.0,2.0,1.0,13,0.926,0,0,116,0.0
1.0,0.0,4.0,13.0,4.0,1.0,2.0,50,0.767,1,5,12,0.0
1.0,0.0,3.0,21.0,5.0,2.0,5.0,39,0.555,1,5,7,1.0
1.0,0.0,3.0,21.0,4.0,3.0,1.0,122,0.915,1,5,75,0.0
1.0,0.0,3.0,21.0,3.0,2.0,5.0,91,0.913,1,5,41,0.0
1.0,0.0,4.0,21.0,4.0,2.0,1.0,13,0.926,1,5,68,0.0
1.0,0.0,3.0,21.0,8.0,2.0,1.0,48,0.91,1,5,18,0.0
1.0,0.0,4.0,21.0,6.0,2.0,5.0,13,0.926,1,5,131,0.0
1.0,0.0,2.0,16.0,4.0,3.0,1.0,55,0.878,1,0,22,0.0
1.0,0.0,4.0,3.0,8.0,2.0,1.0,5,0.92,1,5,50,0.0
0.0,0.0,3.0,5.0,3.0,2.0,2.0,11,0.55,1,5,47,1.0
1.0,1.0,2.0,8.0,4.0,2.0,1.0,5,0.92,0,0,3,1.0
1.0,0.0,3.0,11.0,2.0,2.0,1.0,64,0.624,1,5,12,0.0
1.0,0.0,3.0,10.0,3.0,1.0,3.0,5,0.92,1,5,21,0.0
1.0,1.0,3.0,2.0,1.0,4.0,0.0,64,0.624,0,5,88,0.0
1.0,1.0,4.0,21.0,6.0,3.0,2.0,29,0.698,1,0,51,0.0
1.0,0.0,4.0,9.0,4.0,2.0,1.0,103,0.939,1,5,94,0.0
1.0,1.0,4.0,15.0,4.0,3.0,1.0,15,0.743,1,5,72,1.0
1.0,0.0,3.0,3.0,3.0,2.0,1.0,11,0.55,1,5,156,1.0
1.0,0.0,3.0,11.0,8.0,2.0,1.0,64,0.624,1,6,21,1.0
1.0,0.0,4.0,21.0,8.0,2.0,5.0,5,0.92,1,5,107,0.0
1.0,1.0,3.0,2.0,4.0,2.0,1.0,61,0.682,0,5,68,1.0
1.0,0.0,3.0,21.0,5.0,1.0,4.0,13,0.926,1,5,204,0.0
1.0,0.0,3.0,11.0,6.0,2.0,5.0,49,0.92,1,5,23,0.0
1.0,0.0,3.0,6.0,8.0,2.0,4.0,64,0.624,0,5,11,1.0
1.0,0.0,4.0,17.0,3.0,2.0,2.0,89,0.866,1,5,25,0.0
1.0,0.0,4.0,16.0,8.0,1.0,2.0,5,0.92,1,5,21,0.0
1.0,0.0,3.0,14.0,5.0,2.0,1.0,48,0.91,1,5,80,0.0
1.0,0.0,4.0,5.0,3.0,2.0,1.0,64,0.624,1,6,72,0.0
1.0,1.0,3.0,15.0,2.0,2.0,0.0,21,0.738,1,5,57,1.0
1.0,1.0,4.0,2.0,2.0,2.0,1.0,64,0.624,1,5,246,1.0
1.0,2.0,3.0,6.0,3.0,3.0,1.0,49,0.92,1,5,23,0.0
1.0,1.0,3.0,6.0,3.0,2.0,4.0,41,0.6890000000000001,1,5,54,0.0
1.0,0.0,3.0,21.0,4.0,1.0,1.0,5,0.92,1,5,140,1.0
1.0,0.0,3.0,5.0,5.0,2.0,3.0,69,0.848,1,5,56,0.0
1.0,2.0,3.0,21.0,5.0,2.0,5.0,5,0.92,1,5,7,1.0
1.0,0.0,3.0,7.0,6.0,2.0,5.0,5,0.92,0,5,109,1.0
1.0,0.0,3.0,13.0,2.0,2.0,2.0,91,0.913,1,5,30,0.0
1.0,0.0,3.0,21.0,2.0,4.0,2.0,5,0.92,1,1,43,0.0
1.0,0.0,3.0,11.0,3.0,2.0,1.0,106,0.579,1,5,10,1.0
1.0,0.0,3.0,12.0,5.0,2.0,2.0,120,0.925,1,5,188,0.0
1.0,0.0,4.0,11.0,1.0,2.0,1.0,4,0.804,1,6,22,0.0
1.0,0.0,3.0,8.0,8.0,6.0,2.0,5,0.92,1,5,122,0.0
1.0,0.0,3.0,3.0,1.0,3.0,1.0,49,0.92,1,6,60,0.0
1.0,0.0,4.0,20.0,4.0,3.0,5.0,13,0.926,1,5,104,0.0
1.0,1.0,3.0,9.0,8.0,2.0,1.0,5,0.92,0,5,16,0.0
1.0,0.0,3.0,11.0,8.0,2.0,2.0,103,0.939,1,5,22,0.0
1.0,1.0,3.0,2.0,5.0,2.0,1.0,114,0.925,0,3,68,0.0
1.0,0.0,4.0,20.0,4.0,2.0,2.0,95,0.855,1,5,56,0.0
1.0,0.0,4.0,15.0,8.0,2.0,1.0,21,0.738,1,5,17,1.0
1.0,0.0,3.0,10.0,6.0,2.0,1.0,13,0.926,1,5,192,0.0
1.0,0.0,2.0,6.0,5.0,3.0,1.0,55,0.878,1,0,85,0.0
1.0,0.0,4.0,5.0,5.0,2.0,1.0,64,0.624,1,5,102,0.0
1.0,0.0,3.0,12.0,4.0,2.0,1.0,18,0.64,0,5,28,0.0
1.0,1.0,3.0,21.0,4.0,2.0,5.0,13,0.926,0,5,36,0.0
1.0,0.0,4.0,12.0,5.0,2.0,1.0,95,0.855,1,5,19,0.0
1.0,0.0,4.0,6.0,2.0,2.0,1.0,30,0.897,1,5,70,0.0
1.0,1.0,2.0,3.0,4.0,3.0,1.0,64,0.624,0,0,52,0.0
1.0,1.0,3.0,6.0,6.0,2.0,1.0,78,0.8270000000000001,1,5,45,0.0
1.0,2.0,2.0,6.0,3.0,2.0,1.0,101,0.754,1,0,77,0.0
1.0,0.0,3.0,11.0,4.0,5.0,5.0,48,0.91,0,5,122,0.0
1.0,1.0,4.0,14.0,8.0,2.0,3.0,5,0.92,1,5,102,1.0
1.0,0.0,3.0,8.0,5.0,1.0,2.0,5,0.92,1,5,54,1.0
1.0,0.0,1.0,2.0,3.0,2.0,0.0,64,0.624,0,0,4,0.0
1.0,0.0,2.0,21.0,3.0,2.0,4.0,50,0.767,1,0,102,0.0
1.0,0.0,3.0,4.0,5.0,2.0,0.0,80,0.516,1,5,43,0.0
1.0,0.0,2.0,3.0,1.0,4.0,0.0,94,0.802,0,0,108,0.0
1.0,1.0,3.0,3.0,4.0,2.0,1.0,49,0.92,0,5,14,0.0
1.0,0.0,3.0,6.0,1.0,2.0,2.0,122,0.915,1,5,188,1.0
1.0,0.0,3.0,14.0,4.0,2.0,2.0,93,0.6659999999999999,1,5,190,0.0
1.0,2.0,3.0,3.0,4.0,4.0,2.0,77,0.7759999999999999,0,5,34,1.0
1.0,0.0,3.0,6.0,3.0,2.0,5.0,71,0.698,1,1,146,0.0
1.0,0.0,3.0,10.0,2.0,2.0,3.0,50,0.767,1,5,21,0.0
1.0,0.0,3.0,12.0,8.0,1.0,5.0,83,0.762,0,3,51,0.0
1.0,0.0,4.0,21.0,8.0,2.0,3.0,4,0.804,1,5,74,0.0
1.0,0.0,3.0,21.0,5.0,2.0,5.0,13,0.926,0,5,63,0.0
1.0,0.0,3.0,4.0,3.0,2.0,4.0,5,0.92,0,5,130,0.0
1.0,0.0,4.0,10.0,7.0,3.0,1.0,64,0.624,1,5,13,1.0
1.0,0.0,3.0,21.0,6.0,2.0,1.0,89,0.866,1,5,23,0.0
1.0,0.0,3.0,19.0,5.0,2.0,5.0,94,0.802,1,5,163,0.0
1.0,0.0,3.0,16.0,8.0,2.0,5.0,5,0.92,1,5,94,0.0
1.0,0.0,3.0,17.0,4.0,2.0,1.0,89,0.866,1,5,24,0.0
1.0,1.0,4.0,0.0,8.0,2.0,2.0,64,0.624,0,5,51,1.0
1.0,0.0,1.0,0.0,4.0,2.0,0.0,5,0.92,0,0,25,0.0
1.0,0.0,3.0,4.0,4.0,2.0,0.0,103,0.939,0,5,7,1.0
1.0,2.0,3.0,1.0,2.0,2.0,1.0,119,0.698,0,5,55,0.0
1.0,0.0,3.0,6.0,6.0,2.0,1.0,85,0.8959999999999999,1,5,46,0.0
1.0,1.0,2.0,7.0,4.0,2.0,2.0,5,0.92,0,0,50,1.0
1.0,1.0,3.0,1.0,7.0,2.0,0.0,5,0.92,0,5,3,1.0
1.0,0.0,2.0,12.0,4.0,2.0,1.0,15,0.743,1,0,26,0.0
1.0,0.0,3.0,11.0,6.0,2.0,3.0,13,0.926,1,3,23,0.0
0.0,0.0,3.0,17.0,4.0,5.0,5.0,5,0.92,0,3,84,0.0
1.0,0.0,3.0,6.0,6.0,2.0,1.0,82,0.89,1,5,34,0.0
2.0,0.0,4.0,10.0,2.0,2.0,1.0,42,0.698,1,0,51,1.0
1.0,1.0,2.0,3.0,5.0,2.0,0.0,64,0.624,0,0,99,1.0
1.0,2.0,4.0,21.0,2.0,2.0,1.0,42,0.698,1,0,236,0.0
1.0,0.0,3.0,18.0,4.0,3.0,1.0,5,0.92,1,5,42,0.0
1.0,0.0,3.0,21.0,4.0,2.0,2.0,48,0.91,1,5,19,1.0
1.0,1.0,3.0,1.0,3.0,2.0,1.0,64,0.624,1,5,27,1.0
1.0,1.0,3.0,0.0,7.0,4.0,1.0,77,0.7759999999999999,0,5,127,1.0
1.0,0.0,3.0,4.0,3.0,2.0,1.0,5,0.92,1,5,16,0.0
1.0,0.0,3.0,21.0,4.0,3.0,3.0,5,0.92,1,5,54,0.0
1.0,0.0,4.0,10.0,5.0,2.0,1.0,4,0.804,1,5,45,0.0
1.0,1.0,3.0,0.0,6.0,1.0,1.0,73,0.4479999999999999,0,5,15,1.0
1.0,0.0,2.0,21.0,4.0,2.0,5.0,48,0.91,1,0,9,0.0
1.0,0.0,4.0,21.0,3.0,2.0,1.0,95,0.855,1,5,155,0.0
1.0,0.0,3.0,16.0,4.0,2.0,5.0,5,0.92,1,1,39,1.0
1.0,1.0,3.0,5.0,4.0,2.0,1.0,48,0.91,0,5,26,1.0
1.0,0.0,3.0,21.0,3.0,2.0,5.0,5,0.92,1,5,100,0.0
1.0,0.0,3.0,8.0,3.0,3.0,1.0,122,0.915,1,5,102,0.0
1.0,1.0,2.0,3.0,4.0,3.0,0.0,106,0.579,0,0,94,0.0
1.0,0.0,4.0,14.0,2.0,2.0,1.0,37,0.74,1,0,21,0.0
1.0,0.0,4.0,6.0,6.0,2.0,1.0,30,0.897,1,5,262,0.0
1.0,0.0,3.0,8.0,6.0,2.0,5.0,5,0.92,1,6,34,0.0
1.0,0.0,3.0,15.0,8.0,2.0,5.0,91,0.913,1,5,28,0.0
1.0,0.0,3.0,10.0,3.0,2.0,5.0,5,0.92,1,5,6,0.0
1.0,0.0,4.0,17.0,1.0,2.0,5.0,21,0.738,1,5,48,0.0
1.0,0.0,4.0,8.0,3.0,2.0,2.0,13,0.926,1,5,70,0.0
1.0,0.0,3.0,5.0,2.0,1.0,2.0,117,0.691,1,5,78,0.0
0.0,2.0,3.0,21.0,4.0,1.0,2.0,122,0.915,1,5,105,0.0
1.0,1.0,2.0,2.0,3.0,3.0,0.0,6,0.924,0,0,13,1.0
1.0,0.0,3.0,3.0,5.0,1.0,0.0,5,0.92,0,5,107,0.0
0.0,0.0,3.0,1.0,3.0,4.0,0.0,5,0.92,0,5,27,0.0
1.0,1.0,3.0,3.0,3.0,3.0,0.0,30,0.897,0,5,43,0.0
1.0,1.0,2.0,4.0,6.0,2.0,0.0,64,0.624,0,0,56,1.0
1.0,0.0,3.0,4.0,4.0,2.0,1.0,99,0.884,0,5,72,1.0
1.0,0.0,3.0,21.0,3.0,2.0,5.0,91,0.913,1,3,12,0.0
1.0,2.0,3.0,21.0,6.0,2.0,5.0,5,0.92,1,5,78,0.0
1.0,0.0,4.0,12.0,8.0,2.0,1.0,13,0.926,1,5,5,0.0
1.0,0.0,3.0,21.0,8.0,2.0,3.0,48,0.91,1,5,73,0.0
0.0,0.0,4.0,0.0,4.0,2.0,0.0,32,0.487,1,4,12,1.0
1.0,0.0,4.0,10.0,4.0,2.0,1.0,95,0.855,1,5,17,0.0
1.0,0.0,3.0,14.0,2.0,2.0,1.0,49,0.92,1,5,146,0.0
1.0,1.0,3.0,9.0,8.0,2.0,1.0,94,0.802,1,5,136,0.0
1.0,0.0,3.0,14.0,3.0,2.0,5.0,13,0.926,1,5,68,0.0
2.0,0.0,4.0,5.0,4.0,2.0,1.0,112,0.923,1,5,178,0.0
1.0,0.0,4.0,4.0,1.0,2.0,1.0,7,0.794,1,5,59,0.0
0.0,0.0,5.0,11.0,6.0,2.0,1.0,30,0.897,0,5,150,0.0
1.0,1.0,3.0,1.0,5.0,2.0,0.0,64,0.624,0,5,16,1.0
1.0,0.0,2.0,6.0,3.0,3.0,1.0,55,0.878,1,0,70,0.0
1.0,1.0,3.0,7.0,5.0,2.0,0.0,61,0.682,0,5,21,1.0
1.0,0.0,3.0,17.0,3.0,2.0,1.0,48,0.91,1,5,118,0.0
1.0,0.0,4.0,14.0,8.0,5.0,5.0,48,0.91,0,5,88,0.0
1.0,2.0,4.0,1.0,1.0,1.0,0.0,64,0.624,0,5,53,0.0
1.0,2.0,1.0,1.0,8.0,2.0,0.0,5,0.92,0,0,156,0.0
1.0,0.0,3.0,21.0,8.0,2.0,5.0,5,0.92,1,0,62,0.0
1.0,0.0,2.0,21.0,5.0,2.0,4.0,26,0.8270000000000001,1,0,30,1.0
1.0,2.0,2.0,4.0,2.0,2.0,1.0,64,0.624,0,0,143,0.0
1.0,0.0,3.0,21.0,6.0,2.0,5.0,5,0.92,1,2,40,0.0
1.0,0.0,5.0,21.0,4.0,2.0,5.0,48,0.91,1,5,166,0.0
1.0,0.0,3.0,15.0,8.0,2.0,1.0,93,0.6659999999999999,1,5,17,0.0
1.0,2.0,2.0,2.0,8.0,2.0,1.0,30,0.897,0,0,26,0.0
0.0,0.0,3.0,0.0,5.0,1.0,1.0,5,0.92,1,5,18,1.0
1.0,0.0,3.0,9.0,4.0,2.0,1.0,2,0.887,0,5,144,1.0
1.0,0.0,3.0,15.0,1.0,3.0,3.0,99,0.884,1,5,286,1.0
0.0,1.0,4.0,21.0,4.0,3.0,3.0,5,0.92,1,5,80,0.0
1.0,1.0,2.0,4.0,3.0,2.0,1.0,113,0.698,1,0,148,0.0
1.0,1.0,3.0,6.0,5.0,2.0,2.0,50,0.767,1,5,42,1.0
1.0,0.0,3.0,4.0,3.0,3.0,1.0,49,0.92,1,5,43,0.0
0.0,2.0,3.0,8.0,4.0,2.0,1.0,5,0.92,1,5,40,1.0
1.0,0.0,3.0,10.0,7.0,2.0,2.0,2,0.887,1,5,23,0.0
1.0,0.0,4.0,21.0,3.0,3.0,3.0,5,0.92,1,3,46,0.0
1.0,0.0,3.0,11.0,2.0,3.0,1.0,5,0.92,1,5,84,0.0
1.0,0.0,3.0,21.0,8.0,2.0,5.0,5,0.92,1,2,28,0.0
1.0,2.0,3.0,3.0,7.0,2.0,2.0,95,0.855,1,5,15,0.0
1.0,0.0,3.0,21.0,3.0,3.0,1.0,49,0.92,1,5,126,0.0
1.0,0.0,3.0,21.0,3.0,2.0,2.0,48,0.91,1,5,178,0.0
1.0,0.0,3.0,21.0,4.0,2.0,1.0,48,0.91,1,4,34,0.0
1.0,1.0,3.0,21.0,4.0,2.0,5.0,48,0.91,0,1,22,1.0
1.0,1.0,3.0,6.0,7.0,2.0,1.0,5,0.92,1,5,30,0.0
1.0,0.0,3.0,4.0,8.0,2.0,2.0,30,0.897,1,5,80,0.0
1.0,0.0,4.0,6.0,3.0,2.0,1.0,29,0.698,1,5,36,0.0
1.0,0.0,4.0,11.0,3.0,2.0,1.0,82,0.89,1,5,20,0.0
1.0,0.0,2.0,10.0,4.0,2.0,1.0,5,0.92,1,0,6,0.0
1.0,0.0,3.0,4.0,4.0,5.0,1.0,64,0.624,1,5,26,0.0
1.0,0.0,4.0,21.0,4.0,2.0,5.0,49,0.92,1,5,52,0.0
1.0,0.0,3.0,4.0,6.0,2.0,1.0,5,0.92,1,5,23,0.0
1.0,0.0,3.0,4.0,4.0,2.0,3.0,48,0.91,0,5,13,1.0
1.0,0.0,3.0,1.0,5.0,1.0,1.0,104,0.698,0,5,63,1.0
1.0,0.0,3.0,21.0,3.0,2.0,1.0,13,0.926,1,5,7,0.0
1.0,0.0,3.0,0.0,2.0,2.0,0.0,50,0.767,0,0,9,0.0
1.0,0.0,3.0,10.0,2.0,2.0,3.0,64,0.624,1,5,182,1.0
1.0,0.0,3.0,4.0,4.0,1.0,1.0,64,0.624,0,6,152,1.0
1.0,0.0,3.0,13.0,3.0,2.0,1.0,2,0.887,1,5,20,0.0
1.0,0.0,3.0,21.0,8.0,2.0,5.0,48,0.91,0,5,24,0.0
1.0,0.0,3.0,17.0,4.0,2.0,5.0,5,0.92,1,5,81,0.0
1.0,0.0,3.0,21.0,3.0,2.0,5.0,48,0.91,0,5,2,0.0
1.0,0.0,3.0,10.0,4.0,2.0,1.0,6,0.924,1,5,54,0.0
1.0,0.0,2.0,14.0,6.0,2.0,5.0,48,0.91,1,0,214,0.0
1.0,0.0,3.0,14.0,6.0,2.0,2.0,50,0.767,1,5,28,0.0
1.0,0.0,3.0,3.0,6.0,2.0,2.0,5,0.92,1,5,5,0.0
1.0,0.0,3.0,12.0,2.0,2.0,4.0,5,0.92,1,5,42,0.0
1.0,0.0,3.0,7.0,8.0,2.0,2.0,83,0.762,1,5,224,0.0
1.0,0.0,4.0,15.0,6.0,2.0,5.0,29,0.698,1,5,128,0.0
1.0,0.0,3.0,17.0,2.0,2.0,1.0,4,0.804,1,5,52,0.0
1.0,0.0,3.0,15.0,5.0,3.0,2.0,64,0.624,1,5,75,1.0
0.0,0.0,4.0,8.0,6.0,2.0,1.0,30,0.897,1,4,56,0.0
1.0,1.0,2.0,0.0,7.0,2.0,1.0,49,0.92,0,0,42,0.0
1.0,0.0,3.0,8.0,2.0,4.0,0.0,64,0.624,0,5,34,0.0
1.0,0.0,4.0,12.0,6.0,2.0,4.0,5,0.92,1,5,66,0.0
1.0,0.0,3.0,8.0,3.0,2.0,3.0,48,0.91,1,5,83,0.0
1.0,1.0,3.0,6.0,7.0,2.0,1.0,4,0.804,1,5,32,0.0
1.0,0.0,3.0,21.0,6.0,2.0,5.0,5,0.92,1,5,64,0.0
1.0,0.0,4.0,10.0,4.0,2.0,4.0,95,0.855,1,5,244,0.0
1.0,0.0,3.0,21.0,3.0,2.0,4.0,48,0.91,1,5,25,0.0
1.0,0.0,4.0,21.0,4.0,2.0,1.0,120,0.925,1,5,58,0.0
